poll_time,scheduled,expected,state,destination,journey_state,journey_id
2026-09-11T06:36:41+02:00,2026-09-11T06:37:57,2026-09-11T06:40:15,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100003
2026-09-11T06:36:41+02:00,2026-09-11T06:49:06,2026-09-11T06:49:06,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100004
2026-09-11T06:36:41+02:00,2026-09-11T06:59:06,2026-09-11T06:59:06,EXPECTED,Sergels torg,EXPECTED,2026091100005
2026-09-11T06:46:32+02:00,2026-09-11T06:49:06,2026-09-11T06:51:13,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100004
2026-09-11T06:46:32+02:00,2026-09-11T06:59:06,2026-09-11T06:59:06,EXPECTED,Sergels torg,ATORIGIN,2026091100005
2026-09-11T06:46:32+02:00,2026-09-11T07:09:15,2026-09-11T07:09:15,EXPECTED,Sergels torg,EXPECTED,2026091100006
2026-09-11T06:54:29+02:00,2026-09-11T06:59:06,2026-09-11T06:59:49,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100005
2026-09-11T06:54:29+02:00,2026-09-11T07:09:15,2026-09-11T07:09:15,EXPECTED,Sergels torg,EXPECTED,2026091100006
2026-09-11T06:54:29+02:00,2026-09-11T07:19:15,2026-09-11T07:19:15,EXPECTED,Sergels torg,EXPECTED,2026091100007
2026-09-11T07:00:32+02:00,2026-09-11T06:59:06,2026-09-11T07:00:58,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100005
2026-09-11T07:00:32+02:00,2026-09-11T07:09:15,2026-09-11T07:09:15,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100006
2026-09-11T07:00:32+02:00,2026-09-11T07:19:15,2026-09-11T07:19:15,EXPECTED,Sergels torg,EXPECTED,2026091100007
2026-09-11T07:11:37+02:00,2026-09-11T07:19:15,2026-09-11T07:20:20,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100007
2026-09-11T07:11:37+02:00,2026-09-11T07:29:24,2026-09-11T07:29:24,EXPECTED,Sergels torg,EXPECTED,2026091100008
2026-09-11T07:11:37+02:00,2026-09-11T07:40:33,2026-09-11T07:40:33,EXPECTED,Sergels torg,EXPECTED,2026091100009
2026-09-11T07:22:38+02:00,2026-09-11T07:29:24,2026-09-11T07:30:49,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100008
2026-09-11T07:22:38+02:00,2026-09-11T07:40:33,2026-09-11T07:40:33,EXPECTED,Sergels torg,EXPECTED,2026091100009
2026-09-11T07:22:38+02:00,2026-09-11T07:50:33,2026-09-11T07:50:33,EXPECTED,Sergels torg,EXPECTED,2026091100010
2026-09-11T07:32:49+02:00,2026-09-11T07:40:33,2026-09-11T07:42:55,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100009
2026-09-11T07:32:49+02:00,2026-09-11T07:50:33,2026-09-11T07:50:33,EXPECTED,Sergels torg,EXPECTED,2026091100010
2026-09-11T07:32:49+02:00,2026-09-11T08:01:24,2026-09-11T08:01:24,EXPECTED,Sergels torg,EXPECTED,2026091100011
2026-09-11T07:43:46+02:00,2026-09-11T07:50:33,2026-09-11T07:52:53,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100010
2026-09-11T07:43:46+02:00,2026-09-11T08:01:24,2026-09-11T08:01:24,EXPECTED,Sergels torg,EXPECTED,2026091100011
2026-09-11T07:43:46+02:00,2026-09-11T08:09:24,2026-09-11T08:09:24,EXPECTED,Sergels torg,EXPECTED,2026091100012
2026-09-11T07:52:13+02:00,2026-09-11T07:50:33,2026-09-11T07:54:08,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100010
2026-09-11T07:52:13+02:00,2026-09-11T08:01:24,2026-09-11T08:03:39,EXPECTED,Sergels torg,NORMALPROGRESS,2026091100011
2026-09-11T07:52:13+02:00,2026-09-11T08:09:24,2026-09-11T08:09:24,EXPECTED,Sergels torg,EXPECTED,2026091100012
2026-09-11T07:58:10+02:00,_HEARTBEAT_,,,,,
