poll_time,scheduled,expected,state,destination,journey_state,journey_id
2026-09-25T15:19:12+02:00,2026-09-25T15:30:00,2026-09-25T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500018
2026-09-25T15:19:12+02:00,2026-09-25T15:45:00,2026-09-25T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500019
2026-09-25T15:19:12+02:00,2026-09-25T16:00:00,2026-09-25T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500020
2026-09-25T15:32:25+02:00,2026-09-25T15:45:00,2026-09-25T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500019
2026-09-25T15:32:25+02:00,2026-09-25T16:00:00,2026-09-25T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500020
2026-09-25T15:32:25+02:00,2026-09-25T16:15:00,2026-09-25T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500021
2026-09-25T15:44:50+02:00,2026-09-25T15:45:00,2026-09-25T15:45:00,ATSTOP,Häggvik (Mossvägen),NORMALPROGRESS,2026092500019
2026-09-25T15:44:50+02:00,2026-09-25T16:00:00,2026-09-25T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500020
2026-09-25T15:44:50+02:00,2026-09-25T16:15:00,2026-09-25T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500021
2026-09-25T15:45:21+02:00,2026-09-25T15:45:00,2026-09-25T15:45:00,ATSTOP,Häggvik (Mossvägen),NORMALPROGRESS,2026092500019
2026-09-25T15:45:21+02:00,2026-09-25T16:00:00,2026-09-25T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500020
2026-09-25T15:45:21+02:00,2026-09-25T16:15:00,2026-09-25T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500021
2026-09-25T15:45:52+02:00,2026-09-25T16:00:00,2026-09-25T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500020
2026-09-25T15:45:52+02:00,2026-09-25T16:15:00,2026-09-25T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500021
2026-09-25T15:45:52+02:00,2026-09-25T16:25:00,2026-09-25T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500022
2026-09-25T15:46:23+02:00,2026-09-25T16:00:00,2026-09-25T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500020
2026-09-25T15:46:23+02:00,2026-09-25T16:15:00,2026-09-25T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500021
2026-09-25T15:46:23+02:00,2026-09-25T16:25:00,2026-09-25T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092500022
